oksijen,7,"Atom numarası 8, atom ağırlığı 16 olan, hidrojenle birleşerek suyu oluşturan, rengi, kokusu ve tadı olmayan, havada beşte bir oranında bulunan bir gaz, müvellidülhumuza (simgesi O)"
otantik,7,"Eskiden beri mevcut olan özelliklerini taşıyan, orijinal"
pısırık,7,"Tutuk, sünepe, aşırı çekingen, yüreksiz ve beceriksiz, ezik, girgin karşıtı"
palanga,7,"Bir halatla makaralardan oluşturulan, ağır cisimleri kaldırmaya, sağa sola döndürmeye yarayan düzenek"
panteon,7,Yunan ve Romalıların en büyük tapınaklarına verdikleri ad
patetik,7,"Dokunaklı, etkili"
perende,7,Havada çark gibi dönerek atılan takla
pirsing,7,"Vücudun herhangi bir yerine süs amacıyla takılan metal halka, kanca, top vb"
polatlı,7,Ankara iline bağlı ilçelerden biri
reyhani,7,İnce nakışlı
robotik,7,Birtakım işlevlerde insanın yerini alabilecek düzeneklerin hazırlanmasıyla ilgili çalışma ve tekniklerin bütünü
sağanak,7,"Birdenbire başlayan, genellikle kısa süren şiddetli yağmur"
salisen,7,Üçüncü olarak
selüloz,7,"Bitkilerde hücre yapısının büyük bir bölümünü oluşturan kâğıt, yapay ipek ve patlayıcı maddelerin yapımında kullanılan bir karbonhidrat (C6H10O5)"
semaver,7,"Özellikle çay demlemekte kullanılan, içinde kömür yakacak ocağı bulunan, elektrikle de çalışabilen, bakır, pirinç vb. metallerden yapılmış musluklu kap"
silikoz,7,Silis tozu içinde çalışan işçilerin yakalandıkları akciğer hastalığı
sivilce,7,"İçinde irin bulunan küçük deri kabarcığı, en küçük çıban"
sonunda,7,"En son zamanda, nihayetinde"
stajyer,7,Staj yapan kimse
tabanca,7,"Kısa, hafif, cepte veya belde taşınan ateşli silah"
takunya,7,"Genellikle hamam vb. ıslak tabanlı yerlerde kullanılan, yüksek ökçeli, ağaçtan yapılmış bir tür ayak giysisi, nalın"
tecezzi,7,"Parçalara ayrılma, ayrılma, bölünme"
teessüf,7,"Acınma, yazıklanma"
tesmiye,7,"Adlandırma, ad koyma, ad verme"
tornado,7,Batı Afrika kıyılarında esen çok kuvvetli siklon
turnike,7,"İnsanların teker teker geçmesini sağlamak amacıyla bazı yerlere konulan, uçlarından biri çevresinde dönebilecek düzende yatay olarak yerleştirilmiş çarpı biçiminde araç"
usuldan,7,"Yavaşça, sessizce"
vazelin,7,"Ham petrolden çıkarılan, merhem ve kremlerde kullanılan ve 31 °C'de eriyen bir tür mineral yağ"
veranda,7,Camlı taraça
yeraltı,7,Gizli ve yasa dışı
yumuşak,7,"Dokunulduğunda veya üzerine basıldığında çukurlaşan, eski biçimini kaybeden, katı karşıtı"
zuhurat,7,"Gerçekleşeceği düşünülmeyen, hesapta olmayan, umulmadık, olağan dışı olgular"
çavuldur,8,Oğuz Türklerinin yirmi dört boyundan biri
çikolata,8,"Kakaonun içerisine şeker, süt, fıstık, fındık vb. katılarak yapılan bir tür tatlı yiyecek"
ısıölçer,8,"Cisimlerin ısınma ısısını ölçmeye yarayan alet, kalorimetre"
şaşkaloz,8,Şaşı (kimse)
şamatalı,8,Gürültülü patırtılı
şifonyer,8,Çekmecelerine çamaşır konulan dolap
şuncacık,8,"Şu kadarcık, birazcık"
aşırmacı,8,Başkasına ait olan bir şeyi izinsiz alan kimse
aforozla,8,Denizli iline bağlı ilçelerden biri
alabacak,8,"Ayağında sekil olan (at, eşek vb.)"
albatros,8,"Fırtına kuşugillerden, 1 metre uzunluğunda, Atlantik Okyanusu'nda yaşayan iri bir tür kuş (Diomedea exulans)"
alkaevli,8,Oğuz Türklerinin yirmi dört boyundan biri
ameliyat,8,"Hasta üzerinde tedavi amacıyla uygulanan kesme ve dikme işlemi, cerrahi müdahale, operasyon"
angström,8,Metrenin on milyarda biri değerine eşit olan ışık dalgalarını ölçme birimi
antipati,8,"Sevimsizlik, soğukluk, iticilik"
ayırtman,8,"Sınavlarda, soruların hazırlanmasından notların verilmesine kadar bütün değerlendirme çalışmalarına katılan görevli, mümeyyiz"
bağdaşık,8,"Birbirlerine benzer karakterlere veya yapıya sahip parça veya birimlerden oluşan (bütün veya topluluk), mütecanis, homojen"
baştarda,8,Osmanlı donanmasında yer alan kadırga cinsinden bir savaş gemisi türü
berkemal,8,"Mükemmel, pek iyi"
biyoloji,8,"Bitki ve hayvanların köken, dağılım, yapı, gelişim, büyüme ve üremelerini inceleyen bilim dalı, dirim bilimi"
canhıraş,8,"Yürek paralayan, iç tırmalayan"
dardağan,8,Palmiye cinsinden bir ağaç (Celtis tournefortii)
değnekçi,8,"Motorlu taşıtların çalıştığı yerlerde yolcuların binişi ve taşıtların sıra düzenini sağlayan kimse, kâhya"
dekstroz,8,Nişasta şekeri
destarlı,8,"Sarığı olan, sarıklı"
diaspora,8,Herhangi bir ulusun veya inanç mensuplarının ana yurtları dışında azınlık olarak yaşadıkları yer
diplomat,8,Dış politikayla uğraşan ve ülkesini temsil etmekle görevlendirilen kimse
gabardin,8,Sık dokunmuş bir tür ince yünlü veya pamuklu kumaş
garnitür,8,"Et veya balık gibi asıl yemeğin yanına eklenen sebze, patates vb. yiyecekler"
geometri,8,"Nokta, çizgi, açı, yüzey ve cisimlerin birbirleriyle ilişkilerini, ölçümlerini, özelliklerini inceleyen matematik dalı, hendese"
giriftar,8,"Tutulmuş, yakalanmış"
herhalde,8,Büyük bir ihtimalle
hidrojen,8,"Oksijenle birleşerek suyu oluşturan, atom numarası 1, rengi, kokusu ve tadı olmayan bir gaz, müvellidülma (simgesi H)"
isevilik,8,Hristiyanlık
istihkak,8,"Hakkı olma, hak kazanma"
istimlak,8,Kamulaştırma
itibaren,8,"-den başlayarak, -den beri"
köftehor,8,Sevgiyle karışık bir azarlama sözü
külbastı,8,Közde veya ızgarada pişirilen kemiksiz et
kıkırdak,8,"Kemik kadar sert olmayan, dayanıklı, esnek, bükülgen, damarsız bağ dokusu"
kısırgan,8,Esirgeyip vermeyen
kıyasıya,8,"Çok şiddetli, korkunç, müthiş"
kaçıngan,8,"Geri duran, girişken olmayan, insan içine girmek istemeyen, insanlardan kaçan, çekingen"
kalebent,8,Kale dışına çıkmamaya hüküm giyen suçlu
kapuçino,8,"Kremalı, sütlü İtalyan kahvesi"
karakuşi,8,"Kanun, kural, mantık ölçülerine dayanmayan"
karayaka,8,"Doğu Karadeniz kıyı bölgesinde yetişen, uzun kuyruklu, beyaz renkli bir tür koyun"
kayabaşı,8,Bir Anadolu ezgisi ve bu ezgiyle söylenen koşma
kemerlik,8,"Bazı işçi ve satıcıların araç veya gereçlerini koymak için bellerine taktıkları, gözlere ayrılmış, bez, tahta, meşin veya metal bağ"
konserve,8,Isı ile sterilize edilerek uzun zaman saklanabilecek biçimde kutulanmış (yiyecek)
kozmetik,8,"Cildi ve saçları güzelleştirmeye, canlı tutmaya yarayan her türlü madde"
kuçukuçu,8,Çocuk dilinde köpek
kurukafa,8,"Tırtılları patates yaprağı yiyen, alt kanatları sarı, üstü kahverengi bir tür kelebek (Acherantia adrophos)"
müktesep,8,"Kazanılmış, edinilmiş"
müntehap,8,"Seçilmiş, seçme"
müslüman,8,"İslam dininden olan kimse, Muhammedî, Müslim, Müselman, mümin"
müsterih,8,"Bütün kaygılardan kurtulup gönlü rahata kavuşan, içi rahat olan"
maalesef,8,"Üzülerek söylüyorum ki, ne yazık ki, maatteessüf"
maoculuk,8,"""Çin lideri Mao Çe-Tung'un düşüncelerine dayanan Marksist akım"""
mefharet,8,"Övünme, övünce, iftihar etme"
merdiven,8,"Bir yere çıkmaya veya bir yerden inmeye yarayan basamaklar dizisi, badal, basak"
motopomp,8,Motorlu tulumba
muharrer,8,"Yazılmış, yazılı, yazıya geçirilmiş"
muhtemel,8,"Gerçekleşmesi de gerçekleşmemesi de ihtimal dâhilinde olan, beklenen, beklenir, umulur, olası, olasılı, mümkün"
muktebes,8,"Yararlanmak için alınmış, aktarılmış"
musallat,8,Bir kimse veya şeyin üzerine bıktıracak kadar düşen (kimse)
nöroloji,8,Sinir bilimi
nasipsiz,8,"Nasibi olmayan, kısmetsiz"
nostalji,8,"Geçmişte kalan güzelliklere olan özlem duygusu ve bu duygunun baskın bir duruma gelmesi, geçmişseverlik, gündedün"
otomatik,8,Mekanik yollarla hareket ettirilen veya kendi kendini yöneten (alet)
pansiyon,8,"Bütünü veya bir bölümü sürekli veya belli bir zaman için kiraya verilen, isteğe göre yemek de veren ev"
paranoya,8,"Abartılı gurur, kuşku, sanrı, güvensizlik ve bencillikle belli olan bir ruh hastalığı"
paskalya,8,"""Hz. İsa'nın dirilişini anmak için Hristiyanlarca kutlanan bayram"""
payitaht,8,"Başşehir, başkent"
plankton,8,Sularda bulunan ancak mikroskopla görülebilen yaratıklar topluluğu
portmone,8,Bozuk para cüzdanı
rasyonel,8,"Akla uygun, aklın kurallarına dayanan, ölçülü, ussal, hesaplı"
rikkatli,8,"Nazik, kibar, ince"
ruznamçe,8,"""Osmanlı Devleti'nde defterdarlıkta günlük hadiselerin yazıldığı küçük defter"""
salaşpur,8,"Seyrek dokunmuş, astarlık ince bez"
seciyeli,8,"Sağlam karakterli, kendisine güvenilir (kimse)"
sektörel,8,"Bölüm, kol, dal, kesim ile ilgili"
semantik,8,Anlam bilimi
sezaryen,8,Karın ve döl yatağının kesilerek bebeğin alınmasına dayanan doğum yöntemi
tözcülük,8,Bir veya birçok tözün varlığını öne süren öğretilerin genel adı
türkoğlu,8,Kahramanmaraş iline bağlı ilçelerden biri
taşköprü,8,Kastamonu iline bağlı ilçelerden biri
tahayyül,8,Hayalde canlandırma
tavazzuh,8,"Açıklık kazanma, aydınlanma"
tecennün,8,"Çıldırma, delirme, aklını oynatma"
tefevvuk,8,"Üstünlük, üstün gelme"
tekessür,8,"Çoğalma, artma"
terminal,8,"Otobüs, uçak vb. taşıtların yolcularını ilk aldığı veya son bıraktığı yer"
tezekkür,8,Bir sorunu konuşma
tonilato,8,"Gemilerin alabileceği yükü belirtmekte kullanılan, bir tona eşit birim"
topuksuz,8,Ökçe yüksekliği az olan
turfanda,8,"Mevsimin başında ilk yetişen (meyve, sebze)"
vanadyum,8,"Atom numarası 23, atom ağırlığı 50,942, yoğunluğu 6,11 olan ve 1710 °C'de eriyen beyaz bir element (simgesi V)"
yaşarlık,8,"Canlılığını sürdürme durumu, hayatiyet"
yediemin,8,"Birden çok kişi arasında hukuki durumu çekişmeli olan bir malın, çekişme sonuçlanıncaya kadar emanet olarak bırakıldığı kimse"
zıpçıktı,8,"Görgüsüz, fırsatçı kimse"
zevalsiz,8,"Yok olmayan, ortadan kalkmayan, bitmeyen, kalımlı"
zindelik,8,"Dinçlilik, canlılık, sağlamlık"
çıkrıksız,9,Çıkrığı olmayan
çitlembik,9,"Kara ağaçgillerden, düz kabuklu, kerestesi sert ve dayanıklı bir ağaç, çıtlık, menengiç (Celtis australis)"
şehvetsiz,9,Cinsel isteği olmayan
ağaçlıklı,9,Ağacı bol olan (yer)
akılcılık,9,"Akla dayanan, doğruluğun ölçütünü duyularda değil, düşünmede ve tümdengelimli çıkarmalarda bulan öğretilerin genel adı, usçuluk, akliye, rasyonalizm, deneycilik karşıtı"
akreditif,9,Güven yazısı
büyükelçi,9,"Bir devletin başka bir devletteki en üst düzey temsilcisi, sefirikebir"
bağlayıcı,9,Bağlama niteliği olan
basbayağı,9,"Alışılandan, bilinenden hiçbir farkı olmayan, bilindiği gibi"
botanikçi,9,Bitki bilimci
buldumcuk,9,Sonradan görme
cihetiyle,9,"-den dolayı, -den ötürü, sebebiyle"
direnişçi,9,"Karşı koyan, dayanan kimse"
doğacılık,9,"Toplumsal kuruşların ve yaşayış biçiminin doğaya dönük olmasını amaç edinen öğreti, natürizm"
eşelmobil,9,Üretilen mal değerlerinin iniş çıkışına göre tespit edilen ücret ödeme düzeni
ekstrafor,9,"Giysilerin etek, kol, yaka parçalarına, perdelerin ucuna geçirilen seyrek dokunmuş keten şerit"
fakirhane,9,Düşkünler yurdu
feodalizm,9,Derebeylik sistemi
fonetikçi,9,"Ses bilgisi ile uğraşan, ses bilgisi uzmanı"
gaziantep,9,"""Türkiye'nin Güneydoğu Anadolu Bölgesi'nde yer alan illerinden biri"""
harcıalem,9,"Herkesin alabileceği, herkesin kullanabileceği, herkesin işine yarayan, her keseye uygun"
hayalhane,9,Karagöz oynatılan yer
hristiyan,9,"Hz. İsa'nın dininden olan kimse, İsevi, Nasrani"
inceltici,9,"Boyaların ve verniklerin yoğunluğunu azaltmak ve uygulama kolaylığı sağlamak amacıyla kullanılan uçucu sıvı, tiner"
külkedisi,9,"Çok üşüyen, ateşin yanından ayrılmayan (kimse)"
kırtasiye,9,"Defter, kâğıt, kalem, mürekkep vb. yazı araç ve gereçlerinin bütünü"
kızılkurt,9,At ve eşeklerin kalın bağırsaklarında yerleşip kanlarını emen kırmızı bir kurt
kambriyen,9,Birinci Çağın ilk dönemi ve bu dönemde oluşmuş yer katmanları
kanuniyet,9,Yasa olma gücünü kazanma
karabacak,9,Pancar fidelerinde gelişerek fidenin ölümüne veya cılız kalmasına yol açan ve yerleştiği bölgeleri kara beneklerle örten asklı mantar
katamaran,9,Birbirine paralel tutulmuş iki ağaç kütükten yapılan tekne
kirişhane,9,Kiriş yapılan yer
kontrpiye,9,Sporcunun yanılma hareketi
kretenizm,9,"Tiroit bezinin yeterince hormon üretmemesi sonucu oluşan, fiziksel, ruhsal ve duygusal gelişimin duraklamasıyla beliren hastalık"
kumarhane,9,"Kumar oynanan yer, bitirim yeri, bitirimhane"
mübayenet,9,"Ayrılık, başkalık"
metalürji,9,Metal bilimi
mezuniyet,9,Okulu bitirme
nekroloji,9,Nekroz bilimi
okşamalık,9,Gönül okşayıcı özelliği olan
ortodonti,9,"Diş hekimliğinin, dişleri çenelerin üzerine estetik ve görev bakımlarından düzenli bir biçimde yerleştirmekle uğraşan kolu"
palaspare,9,"Pasaklı, yırtık giysi"
pedagojik,9,Eğitim bilimsel
peridotit,9,Olivin ve piroksenden oluşmuş magma taşı
provizyon,9,Bir çekin para olarak karşılığı
saniyelik,9,Çok kısa süren
sarısabır,9,"Zambakgillerden, sıcak bölgelerde yetişen, yaprakları oldukça yüksek bir sapın tepesinde rozet biçiminde toplanmış bulunan bir süs bitkisi, azvay (Aloe vera)"
sismoloji,9,Deprem bilimi
tınlamalı,9,"""""""Tın"""" sesi çıkaran"""
teessürat,9,"Acılar, üzüntüler, sıkıntılar"
telesiyej,9,Kayakçıları veya turistleri sürekli hareket hâlindeki bir kabloya asılı oturma yerlerinde taşıyan bir teleferik türü
tevekkeli,9,"Boşuna, boş yere, sebepsiz olarak"
troleybüs,9,"Şehir içi yollarda, bir hava hattından elektrik akımı alarak çalışan otobüs, telli otobüs, boynuzlu"
usulcacık,9,"Yavaşça, belli etmeden, usullacık, yavaşçacık"
videobant,9,"Televizyon yayınlarının kaydedildiği, bir kasete sarılı şerit"
yüklenici,9,"Başkası için yapı ve ticaretle ilgili bir işi yapmayı üstüne alan kimse, müteahhit, üstenci"
yapraksız,9,Yaprağı olmayan
yavruağzı,9,Kavuniçi ile pembe arası bir renk
yeşilyurt,9,Malatya iline bağlı ilçelerden biri
yetimhane,9,"Yetim çocukların barındırıldığı, bakıldığı yer"
çakaralmaz,10,"Basit, ilkel çakmak"
çarpıntılı,10,"Heyecanlı, telaşlı"
övüngenlik,10,Çok övünme durumu
bilgisayar,10,"Çok sayıda aritmetiksel veya mantıksal işlemlerden oluşan bir işi, önceden verilmiş bir programa göre yapıp sonuçlandıran elektronik araç, elektronik beyin"
canlıcılık,10,"Olup bitenin, ruhlar alanının gizli güçleri tarafından yönetildiğine inanan ilkel anlayış, animizm"
denizaşırı,10,Denizlerin ötesinde bulunan
egosantrik,10,Beniçincilik yanlısı
enstantane,10,"""Işıklama süresi saniyenin 1/25'i veya daha kısa olan hızlı bir hareketi çekme yöntemi"""
etimolojik,10,Köken bilimsel
fütüroloji,10,Gelecek bilimi
fazlasıyla,10,"Olağandan, gerekenden çok, pek çok, ziyadesiyle"
feylesofça,10,Filozofa yakışan
gıllıgışlı,10,Gizli amaçlı
gayrikabil,10,Çözümü olmayan
genellikle,10,"Genel olarak, büyük bir çoğunlukla, çoğu kez, çoğun, çoğunlukla, çoklukla, ekseri, ekseriya, ekseriyetle, umumiyetle"
hallihamur,10,Birbirine karışma
hariciyeci,10,Dış siyaset ile uğraşan meslek adamı
hilekarlık,10,"Hilecilik, dolandırıcılık"
imtiyazsız,10,Ayrıcalıksız
kargabüken,10,"Bitişik taç yapraklı iki çeneklilerden, yaprakları karşılıklı, çiçekleri talkım durumunda olan, meyvesi zehirli bir ağaç (Stryhnos nux-vomice)"
kastanyola,10,Bir çarkın dişlerine takılıp geriye doğru dönmesini önleyen dil
kibernetik,10,Güdüm bilimi
kruvaziyer,10,Büyük gezinti gemisi
kurguculuk,10,"Kurgu işini yapma, montajcılık"
lastikotin,10,İnce iplik ile çok sık dokunmuş yünlü kumaş
mükevvenat,10,Yaratıkların bütünü
mürettebat,10,"Gemi, uçak vb. taşıtlardaki görevlilerin tümü"
mütecessis,10,"Gizliyi arayan, gizliyi gözetleyen"
mütenebbih,10,"Aklını başına toplamış, akıllanmış, uslanmış"
müziksever,10,"Müzik tutkusu olan, müziği seven (kimse)"
metamorfik,10,Başkalaşıma uğramış olan
mutasavver,10,"Tasarlanmış, düşünülmüş"
nevrasteni,10,"Baş ağrıları, sindirim güçlükleri vb. fiziksel rahatsızlıklar ve ruhsal görevlerde gevşeme ve bitkinlik biçiminde görülen, sinirsel güçlerin zayıflamasından doğan nevroz, sinir argınlığı"
ordinaryüs,10,"Türk üniversitelerinde 1960 öncesinde, en az beş yıl profesörlük yapmış, bilimsel çalışmalarıyla kendini tanıtmış öğretim üyeleri arasından seçilerek bir kürsünün yönetimiyle görevlendirilen kimselere verilen unvan"
papağanlık,10,"Duyduklarını düşünmeden, anlamını bilmeden tekrarlama durumu"
peşinatsız,10,Peşin para vermeden veya almadan
prezantabl,10,Sunulabilir durumda olan
rüzgargülü,10,Rüzgârların yönünü ve adını gösteren levha
rezeksiyon,10,Sağlam kısımları korumak ve gerekiyorsa o kısımların bağlantısını yeniden kurmak suretiyle bir organın bir parçasını kesip çıkarmak için yapılan cerrahi müdahale
sabitkadem,10,Süreklilik gösteren
türkolojik,10,Türklük bilimi ile ilgili
teşrifatçı,10,Resmî günlerde tören ve çağrılarda çağrılıları kurallara göre karşılamakla ve ağırlamakla görevli kimse
teleolojik,10,Erek bilimsel
tonmayster,10,Ses yönetmeni
unutmabeni,10,"İki çeneklilerden, küçük mavi çiçekler açan bir bitki (Myosotis palustris)"
vakayiname,10,"Günü gününe yazılmış olayları içine alan eser, kronik"
vergicilik,10,Tahsildarlık
çenk,4,"Arpı andıran, telli bir çalgı"
üvey,4,"Yalnız yasaca akraba sayılan, aralarında kan bağı bulunmayan, öz olmayan"
şort,4,Paçaları dizlerin yukarısında olan kısa pantolon
ağaç,4,"Meyve verebilen, gövdesi odun veya kereste olmaya elverişli bulunan ve uzun yıllar yaşayabilen bitki"
altı,4,Beşten sonra gelen sayının adı
apre,4,"Kumaş veya derinin cilalanması, perdahlanması"
boza,4,"Arpa, darı, mısır, buğday vb. tahılların hamurunun ekşitilmesiyle yapılan koyuca, tatlı veya mayhoş içecek"
doku,4,"Bir vücudun veya bir organın yapı ögelerinden birini oluşturan hücreler bütünü, nesiç"
emeç,4,"Su ve kara yosunlarının, kökü andıran tutunma organı"
eser,4,"Emek sonucu ortaya konan ürün, yapıt"
fiil,4,"İş, davranış"
fors,4,"Devlet başkanının bulunduğu yerlere, amirallerin çalıştıkları kuruluşlara veya gemilere, generallerin garnizonlarına ve bu düzeydeki görevlilerin arabalarına çekilen üç veya dört köşeli bayrak"
